,jp_title,char_name,fav,img,colors
638,Hanyou no Yashahime: Sengoku Otogizoushi,Kagome Higurashi (日暮 かごめ),2771,https://cdn.myanimelist.net/images/characters/13/41189.jpg,"[[182, 211, 246], [143, 165, 200], [48, 50, 118], [10, 12, 10], [26, 27, 24], [36, 40, 33], [57, 55, 49], [96, 63, 58], [88, 133, 98], [128, 138, 134], [222, 192, 172], [77, 58, 229], [235, 220, 206], [252, 247, 241], [231, 222, 252]]"
643,Kingdom 3rd Season,Xin  (信),3163,https://cdn.myanimelist.net/images/characters/2/241101.jpg,"[[181, 208, 244], [130, 176, 244], [127, 139, 153], [62, 76, 114], [20, 16, 5], [58, 46, 25], [120, 82, 38], [169, 119, 50], [207, 181, 23], [208, 183, 76], [223, 212, 105], [227, 218, 144], [242, 236, 187], [90, 144, 242], [248, 248, 235]]"
645,Kingdom 3rd Season,Qiang Lei (羌 瘣),1562,https://cdn.myanimelist.net/images/characters/10/320932.jpg,"[[222, 223, 238], [144, 144, 155], [109, 113, 154], [13, 8, 6], [32, 28, 33], [61, 46, 29], [62, 56, 70], [83, 81, 85], [106, 102, 107], [135, 122, 127], [190, 186, 191], [192, 130, 41], [217, 170, 99], [251, 233, 235], [253, 248, 250]]"
651,Kingdom 3rd Season,Qi Wang (王 騎),1943,https://cdn.myanimelist.net/images/characters/3/240321.jpg,"[[151, 188, 242], [96, 121, 168], [39, 48, 108], [41, 41, 31], [45, 54, 62], [81, 49, 32], [79, 91, 93], [120, 62, 46], [164, 66, 52], [170, 123, 93], [201, 119, 17], [49, 49, 206], [220, 182, 134], [102, 142, 239], [237, 239, 224]]"
914,Tokyo Revengers,Manjirou Sano (佐野 万次郎),10622,https://cdn.myanimelist.net/images/characters/4/514406.jpg,"[[195, 228, 248], [208, 225, 244], [191, 212, 231], [152, 180, 211], [130, 166, 211], [98, 115, 133], [70, 81, 98], [50, 50, 51], [134, 146, 153], [175, 174, 166], [197, 198, 194], [219, 219, 217], [241, 200, 137], [249, 232, 205], [250, 247, 241]]"
916,Tokyo Revengers,Ken Ryuuguuji (龍宮寺 堅),4902,https://cdn.myanimelist.net/images/characters/3/388001.jpg,"[[211, 232, 252], [183, 211, 252], [146, 178, 246], [108, 107, 119], [30, 31, 34], [70, 71, 74], [15, 30, 135], [154, 154, 163], [42, 87, 183], [191, 192, 199], [84, 139, 223], [113, 225, 249], [5, 122, 250], [35, 203, 250], [249, 252, 254]]"
918,Tokyo Revengers,Takemichi Hanagaki (花垣 武道),2162,https://cdn.myanimelist.net/images/characters/6/448782.jpg,"[[205, 223, 249], [169, 196, 249], [135, 169, 248], [75, 87, 128], [15, 15, 13], [56, 55, 63], [120, 136, 2], [141, 94, 46], [141, 130, 154], [97, 156, 54], [49, 114, 202], [224, 197, 191], [21, 169, 243], [102, 138, 244], [240, 243, 246]]"
920,Tokyo Revengers,Chifuyu Matsuno (松野 千冬),5520,https://cdn.myanimelist.net/images/characters/14/387987.jpg,"[[217, 232, 251], [182, 233, 251], [206, 219, 247], [184, 206, 247], [162, 208, 239], [193, 203, 217], [153, 182, 230], [121, 161, 208], [91, 132, 188], [112, 117, 127], [86, 82, 73], [163, 171, 178], [232, 193, 84], [233, 237, 242], [253, 254, 254]]"
922,Tokyo Revengers,Keisuke Baji (場地 圭介),3338,https://cdn.myanimelist.net/images/characters/10/387998.jpg,"[[219, 227, 239], [180, 203, 251], [121, 145, 226], [70, 86, 119], [5, 6, 3], [22, 24, 20], [40, 41, 37], [60, 62, 58], [89, 89, 83], [120, 121, 119], [20, 25, 143], [154, 60, 5], [159, 159, 160], [202, 203, 205], [244, 248, 253]]"
924,Tokyo Revengers,Takashi Mitsuya (三ツ谷 隆),2048,https://cdn.myanimelist.net/images/characters/4/388013.jpg,"[[231, 241, 252], [199, 217, 248], [147, 180, 219], [38, 78, 154], [47, 28, 22], [69, 68, 69], [107, 55, 36], [117, 96, 95], [140, 129, 139], [176, 151, 160], [195, 178, 184], [26, 109, 206], [219, 203, 207], [25, 164, 244], [254, 254, 254]]"
934,Boku no Hero Academia 5th Season,Izuku Midoriya (緑谷 出久),25537,https://cdn.myanimelist.net/images/characters/7/299404.jpg,"[[184, 217, 252], [94, 131, 185], [75, 89, 110], [45, 53, 67], [3, 6, 52], [3, 4, 4], [33, 39, 7], [75, 68, 6], [76, 98, 21], [77, 107, 4], [2, 2, 118], [126, 128, 130], [3, 3, 161], [180, 174, 167], [248, 248, 249]]"
936,Boku no Hero Academia 5th Season,Shouto Todoroki (轟 焦凍),25439,https://cdn.myanimelist.net/images/characters/12/332527.jpg,"[[189, 220, 251], [172, 187, 203], [108, 142, 188], [85, 107, 185], [64, 75, 144], [39, 47, 87], [21, 19, 81], [40, 29, 23], [61, 45, 40], [88, 76, 75], [117, 96, 91], [114, 116, 123], [39, 30, 140], [157, 157, 149], [237, 240, 239]]"
938,Boku no Hero Academia 5th Season,Katsuki Bakugou (爆豪 勝己),23065,https://cdn.myanimelist.net/images/characters/12/299406.jpg,"[[181, 220, 250], [148, 182, 209], [111, 142, 169], [76, 119, 163], [95, 105, 114], [56, 73, 90], [32, 44, 55], [3, 9, 48], [5, 5, 11], [78, 63, 4], [2, 1, 113], [2, 2, 141], [1, 1, 166], [180, 173, 164], [248, 248, 248]]"
940,Boku no Hero Academia 5th Season,All Might  (オール・マイト),9777,https://cdn.myanimelist.net/images/characters/14/310613.jpg,"[[182, 207, 241], [130, 158, 216], [88, 129, 176], [64, 81, 131], [42, 57, 95], [16, 26, 52], [3, 2, 5], [51, 17, 17], [115, 43, 34], [49, 27, 149], [192, 178, 124], [31, 10, 221], [73, 210, 233], [245, 247, 245], [2, 240, 254]]"
942,Boku no Hero Academia 5th Season,Shouta Aizawa (相澤 消太),7842,https://cdn.myanimelist.net/images/characters/8/301855.jpg,"[[183, 208, 230], [112, 120, 131], [13, 7, 74], [6, 5, 33], [17, 17, 16], [36, 40, 37], [62, 65, 69], [87, 90, 95], [11, 1, 112], [14, 1, 131], [18, 2, 150], [137, 145, 153], [18, 1, 162], [168, 171, 176], [243, 246, 250]]"
944,Boku no Hero Academia 5th Season,Eijirou Kirishima (切島 鋭児郎),6107,https://cdn.myanimelist.net/images/characters/11/329529.jpg,"[[181, 217, 254], [172, 212, 253], [159, 181, 212], [119, 143, 191], [92, 121, 176], [80, 97, 135], [46, 57, 114], [25, 29, 109], [19, 25, 84], [16, 20, 56], [17, 23, 127], [43, 49, 161], [46, 53, 199], [83, 91, 227], [241, 242, 244]]"
946,Boku no Hero Academia 5th Season,Himiko Toga (渡我 被身子),5625,https://cdn.myanimelist.net/images/characters/7/485281.jpg,"[[206, 223, 240], [174, 204, 218], [147, 173, 187], [113, 129, 193], [110, 142, 159], [99, 115, 175], [89, 121, 139], [86, 98, 157], [66, 89, 118], [45, 56, 102], [19, 28, 40], [108, 122, 114], [70, 50, 158], [95, 73, 191], [117, 92, 217]]"
948,Boku no Hero Academia 5th Season,Ochako Uraraka (麗日 お茶子),5605,https://cdn.myanimelist.net/images/characters/9/299421.jpg,"[[199, 219, 252], [105, 121, 192], [25, 64, 135], [22, 47, 98], [4, 24, 66], [2, 3, 19], [39, 35, 25], [75, 75, 78], [79, 64, 5], [116, 113, 111], [2, 2, 117], [23, 24, 158], [2, 1, 159], [178, 173, 167], [248, 248, 249]]"
950,Boku no Hero Academia 5th Season,Dabi  (荼毘),5001,https://cdn.myanimelist.net/images/characters/6/454749.jpg,"[[198, 224, 252], [178, 178, 195], [121, 145, 189], [119, 111, 144], [99, 95, 114], [22, 21, 22], [41, 31, 25], [50, 45, 42], [52, 48, 62], [62, 53, 46], [66, 47, 39], [73, 60, 52], [65, 59, 79], [85, 77, 82], [156, 147, 154]]"
952,Boku no Hero Academia 5th Season,Tsuyu Asui (蛙吹 梅雨),4673,https://cdn.myanimelist.net/images/characters/10/299409.jpg,"[[191, 217, 252], [93, 128, 181], [73, 93, 122], [7, 8, 10], [37, 48, 27], [66, 70, 64], [79, 64, 3], [7, 8, 99], [116, 109, 102], [108, 118, 79], [144, 143, 144], [4, 3, 167], [179, 174, 168], [38, 200, 237], [249, 249, 250]]"
954,Fumetsu no Anata e,Fushi  (不死 (フシ)),3666,https://cdn.myanimelist.net/images/characters/11/414023.jpg,"[[212, 231, 252], [131, 153, 170], [79, 115, 137], [72, 84, 96], [36, 47, 51], [48, 58, 63], [61, 72, 77], [90, 102, 107], [109, 119, 124], [127, 135, 142], [172, 184, 187], [188, 216, 221], [224, 234, 234], [242, 250, 249], [254, 254, 254]]"
956,Fumetsu no Anata e,Gugu  (グーグー),1558,https://cdn.myanimelist.net/images/characters/4/444410.jpg,"[[170, 207, 244], [113, 134, 168], [107, 116, 129], [69, 58, 132], [36, 38, 47], [53, 62, 68], [71, 82, 85], [91, 103, 106], [125, 138, 140], [141, 155, 157], [151, 171, 171], [159, 177, 180], [201, 203, 203], [232, 233, 233], [254, 254, 254]]"
974,86,Vladilena Milizé (ヴラディレーナ・ミリーゼ),12188,https://cdn.myanimelist.net/images/characters/15/428175.jpg,"[[233, 241, 252], [83, 56, 67], [86, 40, 29], [111, 75, 73], [107, 94, 113], [136, 123, 134], [143, 90, 79], [160, 118, 109], [180, 138, 126], [191, 153, 141], [200, 165, 153], [181, 166, 202], [209, 180, 174], [226, 207, 208], [248, 235, 233]]"
975,86,Shinei Nouzen (シンエイ・ノウゼン),8637,https://cdn.myanimelist.net/images/characters/13/481806.jpg,"[[165, 188, 214], [148, 167, 194], [99, 144, 190], [75, 117, 167], [64, 85, 127], [55, 64, 91], [43, 50, 71], [34, 36, 50], [14, 22, 78], [24, 25, 36], [13, 15, 25], [2, 3, 8], [109, 107, 110], [136, 137, 137], [213, 214, 213]]"
984,"Ijiranaide, Nagatoro-san",Hayase Nagatoro (長瀞 早瀬),6971,https://cdn.myanimelist.net/images/characters/3/522251.jpg,"[[145, 177, 232], [108, 151, 188], [93, 124, 195], [82, 128, 158], [61, 87, 115], [40, 47, 55], [68, 64, 63], [94, 83, 80], [110, 100, 96], [127, 117, 112], [114, 136, 78], [153, 147, 142], [186, 183, 179], [215, 212, 212], [249, 248, 245]]"
994,Hige wo Soru. Soshite Joshikousei wo Hirou.,Sayu Ogiwara (荻原 沙優),2277,https://cdn.myanimelist.net/images/characters/9/444114.jpg,"[[207, 229, 249], [185, 207, 234], [151, 186, 230], [142, 160, 192], [110, 135, 177], [86, 103, 158], [72, 86, 128], [60, 69, 104], [44, 49, 82], [107, 94, 118], [138, 56, 65], [44, 45, 142], [143, 119, 140], [186, 169, 186], [232, 244, 251]]"
1004,Vivy: Fluorite Eye's Song,Vivy  (ヴィヴィ),3895,https://cdn.myanimelist.net/images/characters/15/442126.jpg,"[[207, 215, 230], [191, 201, 218], [50, 34, 21], [101, 70, 20], [107, 93, 83], [147, 129, 147], [153, 107, 27], [169, 154, 169], [171, 131, 44], [206, 168, 88], [218, 184, 103], [225, 198, 126], [242, 220, 160], [237, 240, 245], [247, 238, 197]]"
1014,Fruits Basket: The Final,Kyou Souma (草摩 夾),15484,https://cdn.myanimelist.net/images/characters/11/413334.jpg,"[[182, 222, 246], [128, 192, 243], [150, 172, 220], [108, 148, 222], [99, 128, 184], [80, 85, 158], [62, 68, 125], [37, 37, 73], [72, 56, 85], [129, 81, 109], [154, 147, 169], [80, 56, 179], [85, 97, 211], [213, 195, 210], [229, 241, 249]]"
1015,Fruits Basket: The Final,Tooru Honda (本田 透),11412,https://cdn.myanimelist.net/images/characters/2/384113.jpg,"[[226, 239, 252], [176, 186, 232], [132, 140, 179], [100, 96, 143], [74, 71, 111], [32, 15, 53], [54, 39, 85], [133, 33, 18], [173, 124, 119], [179, 71, 42], [124, 86, 218], [230, 199, 200], [161, 137, 235], [241, 187, 150], [251, 248, 247]]"
1016,Fruits Basket: The Final,Yuki Souma (草摩 由希),3904,https://cdn.myanimelist.net/images/characters/10/417954.jpg,"[[146, 166, 201], [114, 125, 157], [25, 24, 34], [54, 43, 42], [75, 70, 81], [89, 55, 61], [108, 98, 102], [108, 84, 52], [130, 129, 119], [134, 81, 87], [155, 151, 147], [182, 176, 174], [194, 194, 201], [214, 211, 214], [232, 237, 245]]"
1018,Fruits Basket: The Final,Hatsuharu Souma (草摩 潑春),2690,https://cdn.myanimelist.net/images/characters/6/405419.jpg,"[[192, 220, 245], [139, 201, 226], [167, 187, 212], [147, 166, 208], [163, 168, 195], [113, 111, 133], [89, 85, 110], [64, 56, 74], [96, 51, 69], [132, 76, 88], [145, 132, 147], [172, 155, 174], [192, 181, 195], [228, 225, 229], [240, 241, 244]]"
1019,Fruits Basket: The Final,Momiji Souma (草摩 紅葉),2172,https://cdn.myanimelist.net/images/characters/3/449501.jpg,"[[221, 237, 252], [181, 242, 248], [197, 208, 239], [160, 178, 227], [147, 154, 191], [121, 126, 168], [101, 91, 127], [41, 51, 84], [152, 87, 60], [180, 113, 69], [189, 126, 84], [200, 179, 173], [244, 227, 216], [249, 251, 250], [215, 252, 252]]"
1020,Fruits Basket: The Final,Shigure Souma (草摩 紫呉),1830,https://cdn.myanimelist.net/images/characters/12/388998.jpg,"[[161, 202, 234], [152, 190, 223], [144, 182, 206], [136, 171, 197], [119, 152, 196], [129, 152, 169], [107, 145, 171], [117, 135, 146], [86, 114, 137], [75, 94, 112], [59, 74, 94], [43, 59, 81], [57, 58, 71], [41, 47, 62], [30, 35, 49]]"
1074,Mairimashita! Iruma-kun 2nd Season,Iruma Suzuki (鈴木 入間),1970,https://cdn.myanimelist.net/images/characters/8/393167.jpg,"[[214, 230, 250], [145, 161, 209], [106, 110, 125], [72, 30, 16], [54, 32, 95], [141, 74, 24], [84, 194, 135], [195, 105, 40], [55, 38, 201], [210, 192, 204], [217, 155, 97], [219, 159, 32], [144, 242, 232], [250, 210, 158], [252, 252, 252]]"
1080,Mairimashita! Iruma-kun 2nd Season,Amelie Azazel (アザゼル・アメリ),1799,https://cdn.myanimelist.net/images/characters/10/390546.jpg,"[[223, 218, 248], [185, 191, 225], [99, 172, 241], [145, 136, 196], [105, 102, 147], [40, 49, 133], [32, 16, 92], [28, 22, 33], [86, 63, 85], [71, 64, 173], [56, 47, 176], [171, 157, 192], [86, 139, 232], [218, 209, 240], [242, 238, 251]]"
1104,Shaman King (2021),You Asakura (麻倉 葉),2746,https://cdn.myanimelist.net/images/characters/4/60123.jpg,"[[235, 239, 249], [158, 192, 249], [153, 156, 186], [100, 146, 192], [83, 98, 139], [44, 45, 117], [51, 42, 76], [26, 23, 72], [33, 25, 43], [78, 60, 86], [42, 46, 156], [88, 107, 197], [30, 42, 203], [72, 94, 203], [10, 60, 235]]"
1164,Yuukoku no Moriarty Part 2,William James Moriarty (ウィリアム・ジェームズ・モリアーティ),6032,https://cdn.myanimelist.net/images/characters/5/336567.jpg,"[[216, 238, 251], [190, 223, 244], [153, 220, 233], [177, 202, 234], [130, 194, 220], [151, 177, 219], [114, 163, 201], [94, 137, 180], [69, 109, 163], [103, 114, 123], [49, 81, 144], [57, 70, 90], [28, 54, 111], [25, 35, 61], [6, 10, 24]]"
1165,Yuukoku no Moriarty Part 2,Sherlock Holmes (シャーロック・ホームズ),1558,https://cdn.myanimelist.net/images/characters/7/403795.jpg,"[[221, 237, 248], [185, 210, 238], [153, 180, 213], [120, 147, 170], [80, 126, 150], [67, 104, 125], [45, 66, 82], [39, 36, 32], [57, 54, 45], [79, 73, 58], [100, 63, 20], [110, 105, 93], [126, 68, 3], [168, 163, 149], [198, 199, 195]]"
1202,Zombieland Saga Revenge,Koutarou Tatsumi (巽 幸太郎),2003,https://cdn.myanimelist.net/images/characters/9/364578.jpg,"[[199, 222, 246], [177, 190, 207], [132, 156, 193], [115, 124, 143], [70, 89, 120], [75, 63, 142], [56, 63, 100], [48, 54, 74], [32, 27, 86], [38, 35, 43], [76, 55, 44], [94, 94, 100], [164, 161, 163], [235, 236, 236], [254, 254, 254]]"
1222,Nomad: Megalo Box 2,Joe  (ジョー / ジャンクドッグ / ノマド),1662,https://cdn.myanimelist.net/images/characters/9/355644.jpg,"[[149, 168, 185], [117, 150, 183], [56, 122, 168], [95, 110, 122], [34, 37, 88], [2, 6, 8], [21, 24, 26], [35, 41, 41], [47, 55, 54], [59, 73, 70], [71, 82, 81], [125, 138, 145], [182, 198, 202], [217, 223, 225], [254, 254, 254]]"
1889,Kobayashi-san Chi no Maid Dragon S,Kanna Kamui (カンナ・カムイ),10503,https://cdn.myanimelist.net/images/characters/2/322173.jpg,"[[223, 236, 247], [199, 187, 245], [162, 154, 215], [140, 143, 167], [110, 116, 140], [75, 75, 69], [106, 80, 78], [115, 116, 80], [126, 138, 108], [141, 162, 135], [173, 178, 187], [203, 200, 200], [208, 161, 187], [225, 218, 228], [245, 240, 242]]"
1890,Kobayashi-san Chi no Maid Dragon S,Tooru  (トール),5938,https://cdn.myanimelist.net/images/characters/11/322676.jpg,"[[207, 227, 249], [129, 205, 247], [161, 183, 207], [103, 152, 220], [79, 123, 169], [50, 88, 128], [26, 50, 73], [89, 69, 64], [116, 92, 89], [140, 149, 144], [207, 199, 176], [217, 218, 203], [128, 112, 232], [240, 234, 150], [244, 247, 247]]"
1891,Kobayashi-san Chi no Maid Dragon S,Kobayashi  (小林さん),3084,https://cdn.myanimelist.net/images/characters/3/456442.jpg,"[[207, 227, 252], [166, 186, 214], [135, 156, 179], [89, 122, 145], [82, 98, 183], [43, 82, 124], [14, 49, 78], [79, 72, 69], [108, 104, 98], [41, 145, 180], [202, 185, 194], [77, 190, 225], [129, 137, 229], [247, 243, 246], [253, 254, 254]]"
1892,Kobayashi-san Chi no Maid Dragon S,Quetzalcoatl  (ケツァルコアトル),1634,https://cdn.myanimelist.net/images/characters/3/456444.jpg,"[[211, 231, 253], [171, 171, 253], [135, 175, 231], [155, 166, 214], [105, 142, 188], [59, 123, 151], [28, 86, 117], [9, 45, 71], [71, 69, 60], [109, 99, 98], [81, 191, 189], [204, 216, 154], [138, 241, 194], [134, 243, 239], [249, 251, 252]]"
1893,Kobayashi-san Chi no Maid Dragon S,Elma  (エルマ),1537,https://cdn.myanimelist.net/images/characters/4/456446.jpg,"[[213, 231, 253], [150, 183, 206], [108, 130, 182], [76, 106, 142], [37, 72, 100], [41, 41, 71], [82, 58, 81], [112, 81, 96], [132, 71, 140], [167, 149, 172], [198, 112, 152], [215, 120, 45], [157, 132, 250], [253, 205, 212], [254, 254, 254]]"
1899,Vanitas no Karte,Vanitas  (ヴァニタス),6261,https://cdn.myanimelist.net/images/characters/13/453109.jpg,"[[220, 229, 247], [157, 161, 180], [64, 44, 20], [94, 77, 61], [114, 78, 13], [139, 99, 46], [145, 98, 6], [148, 129, 118], [168, 127, 59], [182, 127, 9], [214, 162, 7], [218, 175, 59], [222, 206, 187], [224, 192, 115], [242, 246, 250]]"
1900,Vanitas no Karte,Noé Archiviste (ノエ・アルシヴェスト),2482,https://cdn.myanimelist.net/images/characters/8/453110.jpg,"[[164, 172, 209], [109, 109, 161], [29, 22, 30], [58, 49, 58], [79, 66, 79], [110, 94, 116], [150, 90, 70], [156, 125, 136], [153, 142, 178], [193, 168, 185], [203, 191, 214], [227, 216, 228], [234, 208, 160], [21, 207, 235], [246, 244, 248]]"
1901,Vanitas no Karte,Jeanne  (ジャンヌ),1888,https://cdn.myanimelist.net/images/characters/15/444730.jpg,"[[219, 230, 244], [193, 206, 238], [155, 179, 221], [116, 129, 173], [92, 98, 136], [78, 81, 96], [149, 128, 83], [57, 46, 164], [177, 164, 162], [114, 54, 179], [84, 70, 214], [215, 204, 204], [144, 116, 218], [220, 201, 154], [248, 244, 253]]"
1946,"Tantei wa Mou, Shindeiru.",Siesta  (シエスタ),2405,https://cdn.myanimelist.net/images/characters/9/446678.jpg,"[[226, 233, 247], [152, 158, 191], [39, 26, 100], [12, 11, 10], [31, 29, 29], [64, 61, 60], [96, 90, 87], [115, 112, 109], [148, 138, 138], [72, 53, 158], [183, 158, 149], [185, 183, 183], [223, 214, 212], [245, 243, 242], [254, 254, 254]]"
2006,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,Catarina Claes (カタリナ・クラエス),1865,https://cdn.myanimelist.net/images/characters/15/405615.jpg,"[[213, 227, 242], [178, 213, 236], [179, 183, 212], [143, 163, 202], [99, 123, 159], [80, 95, 131], [67, 79, 119], [54, 64, 103], [74, 65, 52], [145, 91, 73], [150, 149, 139], [191, 151, 79], [219, 196, 129], [235, 227, 146], [236, 235, 236]]"
2123,Mahouka Koukou no Yuutousei,Miyuki Shiba (司波 深雪),2614,https://cdn.myanimelist.net/images/characters/4/240187.jpg,"[[49, 132, 157], [17, 10, 14], [45, 26, 31], [63, 37, 44], [83, 56, 55], [111, 75, 92], [128, 62, 55], [138, 108, 127], [121, 147, 71], [174, 89, 71], [176, 156, 111], [171, 164, 177], [219, 201, 196], [75, 228, 235], [245, 246, 252]]"
2125,Mahouka Koukou no Yuutousei,Tatsuya Shiba (司波 達也),8556,https://cdn.myanimelist.net/images/characters/16/236781.jpg,"[[185, 217, 245], [165, 206, 241], [123, 152, 189], [97, 113, 142], [8, 8, 12], [24, 26, 30], [41, 43, 48], [53, 23, 21], [67, 63, 70], [95, 88, 95], [135, 64, 48], [156, 156, 109], [169, 96, 69], [189, 170, 175], [250, 250, 249]]"
2126,Mahouka Koukou no Yuutousei,Mayumi Saegusa (七草 真由美),1515,https://cdn.myanimelist.net/images/characters/7/465363.jpg,"[[236, 241, 252], [150, 160, 202], [41, 35, 33], [68, 58, 55], [73, 80, 24], [81, 70, 66], [101, 86, 81], [109, 121, 45], [134, 122, 117], [181, 160, 152], [69, 55, 184], [175, 196, 85], [202, 199, 202], [197, 215, 102], [253, 252, 252]]"
2185,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Homura Akemi (暁美 ほむら),25784,https://cdn.myanimelist.net/images/characters/16/526748.jpg,"[[205, 224, 248], [150, 164, 198], [119, 126, 136], [90, 101, 110], [0, 6, 9], [10, 23, 25], [27, 37, 41], [39, 45, 51], [51, 55, 59], [65, 70, 74], [88, 79, 82], [153, 145, 153], [177, 183, 186], [186, 128, 137], [250, 249, 249]]"
2186,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Madoka Kaname (鹿目 まどか),8424,https://cdn.myanimelist.net/images/characters/6/139487.jpg,"[[206, 228, 253], [192, 177, 244], [176, 158, 231], [151, 141, 199], [129, 120, 175], [43, 34, 97], [86, 63, 127], [114, 87, 152], [168, 152, 173], [192, 198, 193], [202, 161, 207], [215, 227, 210], [132, 113, 229], [229, 213, 244], [250, 250, 254]]"
2187,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Kyouko Sakura (佐倉 杏子),5733,https://cdn.myanimelist.net/images/characters/14/111234.jpg,"[[190, 232, 253], [158, 210, 245], [133, 191, 225], [178, 152, 246], [119, 139, 160], [65, 91, 124], [43, 57, 70], [9, 12, 47], [1, 2, 6], [36, 23, 123], [50, 11, 181], [55, 36, 184], [190, 192, 189], [101, 90, 202], [252, 252, 253]]"
2188,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Sayaka Miki (美樹 さやか),4825,https://cdn.myanimelist.net/images/characters/13/107672.jpg,"[[208, 240, 253], [155, 190, 234], [91, 177, 213], [127, 140, 160], [58, 102, 138], [27, 43, 25], [38, 88, 66], [92, 83, 63], [153, 150, 79], [154, 93, 50], [180, 175, 102], [203, 195, 140], [227, 220, 209], [249, 244, 230], [250, 252, 252]]"
2189,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Mami Tomoe (巴 マミ),4068,https://cdn.myanimelist.net/images/characters/14/141631.jpg,"[[207, 234, 253], [186, 212, 232], [145, 173, 205], [112, 141, 158], [74, 103, 119], [15, 101, 132], [22, 66, 90], [14, 31, 52], [24, 142, 168], [164, 196, 188], [64, 175, 211], [52, 197, 246], [86, 213, 247], [227, 250, 253], [252, 254, 254]]"
2190,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Kyuubey  (キュゥべえ),1609,https://cdn.myanimelist.net/images/characters/6/110705.jpg,"[[133, 115, 205], [99, 96, 119], [112, 95, 42], [150, 145, 119], [61, 11, 158], [179, 179, 179], [207, 146, 74], [207, 219, 185], [232, 239, 207], [250, 203, 105], [251, 196, 54], [252, 132, 62], [252, 221, 145], [253, 174, 21], [254, 254, 253]]"
2726,"Komi-san wa, Comyushou desu.",Shouko Komi (古見 硝子),9639,https://cdn.myanimelist.net/images/characters/5/354941.jpg,"[[230, 234, 246], [195, 203, 243], [177, 176, 205], [149, 146, 167], [28, 17, 82], [20, 7, 15], [28, 14, 28], [40, 26, 40], [48, 13, 19], [54, 46, 51], [62, 22, 31], [65, 62, 59], [77, 31, 43], [78, 72, 71], [111, 107, 120]]"
2727,"Komi-san wa, Comyushou desu.",Hitohito Tadano (只野 仁人),2234,https://cdn.myanimelist.net/images/characters/5/451438.jpg,"[[205, 224, 248], [174, 181, 198], [36, 36, 46], [57, 57, 59], [71, 44, 49], [85, 58, 61], [67, 54, 91], [102, 78, 81], [116, 117, 122], [125, 82, 83], [87, 65, 135], [151, 151, 158], [209, 207, 211], [243, 242, 243], [254, 254, 254]]"
2728,"Komi-san wa, Comyushou desu.",Najimi Osana (長名 なじみ),1895,https://cdn.myanimelist.net/images/characters/4/450832.jpg,"[[223, 233, 250], [194, 205, 233], [152, 151, 225], [39, 31, 36], [64, 47, 51], [83, 57, 62], [86, 81, 88], [108, 105, 114], [82, 53, 120], [128, 81, 83], [135, 123, 141], [173, 168, 179], [218, 200, 218], [242, 237, 241], [254, 254, 254]]"
2736,Kimetsu no Yaiba: Mugen Ressha-hen,Tanjirou Kamado (竈門 炭治郎),24662,https://cdn.myanimelist.net/images/characters/6/386735.jpg,"[[177, 210, 248], [159, 182, 226], [128, 131, 168], [91, 77, 139], [55, 49, 95], [28, 21, 50], [9, 5, 11], [41, 40, 21], [60, 54, 13], [83, 64, 7], [90, 92, 4], [126, 100, 67], [118, 152, 7], [214, 209, 203], [242, 244, 250]]"
2737,Kimetsu no Yaiba: Mugen Ressha-hen,Zenitsu Agatsuma (我妻 善逸),16544,https://cdn.myanimelist.net/images/characters/10/459689.jpg,"[[187, 215, 244], [168, 191, 213], [121, 159, 202], [83, 160, 212], [59, 133, 174], [99, 111, 129], [40, 106, 147], [25, 76, 113], [40, 56, 74], [9, 14, 30], [159, 158, 164], [56, 139, 219], [99, 202, 237], [120, 213, 242], [233, 240, 242]]"
2738,Kimetsu no Yaiba: Mugen Ressha-hen,Inosuke Hashibira (嘴平 伊之助),15077,https://cdn.myanimelist.net/images/characters/3/329560.jpg,"[[171, 220, 246], [135, 187, 246], [122, 125, 203], [38, 82, 151], [21, 27, 31], [60, 75, 65], [97, 102, 106], [126, 131, 135], [155, 163, 168], [190, 196, 199], [58, 192, 236], [58, 136, 237], [92, 159, 243], [238, 244, 246], [98, 223, 247]]"
2739,Kimetsu no Yaiba: Mugen Ressha-hen,Nezuko Kamado (竈門 禰豆子),14415,https://cdn.myanimelist.net/images/characters/2/378254.jpg,"[[224, 219, 248], [22, 5, 9], [50, 26, 36], [67, 41, 53], [97, 98, 99], [100, 52, 128], [132, 82, 135], [122, 139, 125], [159, 128, 165], [175, 137, 171], [183, 178, 190], [180, 143, 217], [194, 154, 229], [213, 205, 232], [238, 209, 233]]"
